MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,Kate Gallego (Mayor),Ann O'Brien (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Kevin Robinson (D6),Anna Hernandez (D7),Kesha Hodge Washington (D8)
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,47,Laboratory Equipment and Supplies - RFP16000231 - Amendment (Ordinance S-50702),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,48,Statewide Foreign Language Interpretation and Translation Services - ADSPO 13-00002842 - Amendment (Ordinance S-50703),,,,0,1,,,adopted,"A motion was made by Councilwoman Ansari, seconded by Councilwoman Guardado, that this item be adopted. The motion carried by the following vote:",,,Yassamin Ansari,Betty Guardado,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,49,"Legal Services - Contract for Legal Services with Bergin, Frakes, Smalley & Oberholtzer, PLLC (Ordinance S-50697)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,COMMUNITY SERVICES,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,50,ARPA Phoenix Resilient Food System Program - Arizona State University - Amendment (Ordinance S-50704),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,51,Tenant Background Screening Services - RFP FY23-086-05 - Request for Award (Ordinance S-50670),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,55,"Authorization to Enter into Contracts with Health Current dba Contexture Arizona and Unite USA, Inc. and for Exceptions to Section 42-18 of City Code (Ordinance S-50686)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,54,"Retroactive Authorization to Apply for, Accept and Disburse Grant Funding from the Arizona Office of the Attorney General (Ordinance S-50691)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,53,"Authorization to Amend Contract 157666 with Community Bridges, Inc., for Rio Fresco Emergency Shelter Operations (Ordinance S-50692)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,56,Authorization to Amend Contract 159373 with the Arizona Department of Housing (Ordinance S-50700),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,57,Authorization to Enter Into an Intergovernmental Agreement with Maricopa County Department of Public Health (Ordinance S-50701),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,58,"Request to Amend Agreements with Joshua Weiner, dba Flowcus to Change Funding Source (Ordinance S-50705)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,59,Intergovernmental Agreements with Multiple School Districts for Phoenix Afterschool Center Sites (Ordinance S-50693),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,ECONOMIC DEVELOPMENT,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,60,Entertainment District Consulting Services Contract - RFP-CED23-EDCS - Request for Award (Ordinance S-50669),,,,0,1,,,adopted,"A motion was made by Councilwoman Ansari, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Yassamin Ansari,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,61,"Amend City Contract 151796 Disposition and Development Agreement between the City of Phoenix and RXR-KORMAN ASPIRE OWNER, LLC (Ordinance S-50673)",,,,0,1,,,adopted,"A motion was made by Councilwoman Ansari, seconded by Councilwoman Pastor, that this item be adopted. The motion carried by the following vote:",,,Yassamin Ansari,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,62,Event Communication Services Contract - Request for Award (Ordinance S-50675),,,,0,1,,,adopted,"A motion was made by Councilwoman Ansari, seconded by Councilwoman O'Brien, that this item be adopted. The motion carried by the following vote:",,,Yassamin Ansari,Ann O'Brien,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,63,Neutral Host Distributed Antenna System Contract - Request for Award (Ordinance S-50676),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,PUBLIC SAFETY,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,TRANSPORTATION AND INFRASTRUCTURE,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,71,Phoenix Sky Harbor International Airport Terminal 4 Vertical and Horizontal Transportation System Modernization Phase II - 2-Step Construction Manager at Risk Construction Services - AV21000110 (Ordinance S-50666),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,69,"Phoenix Sky Harbor International Airport Terminal 3 North Concourse 2 Package 3 Airport Concourse - Architectural Services Amendment - AV08000087, AV13000003 FAA (Ordinance S-50678)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,67,Phoenix Sky Harbor International Airport Terminal 3 North Concourse 2 Package 1 Airfield Services - Engineering Services Amendment - AV08000086 FAA (Ordinance S-50679),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,68,"Phoenix Sky Harbor International Airport Terminal 3 North Concourse 2 Package 3 Airport Concourse - Construction Manager at Risk Construction Services - AV08000087, AV13000003 FAA (Ordinance S-50680)",,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,66,Phoenix Sky Harbor International Airport Terminal 3 North Concourse 2 Package 1 Airfield Services - Construction Manager at Risk Construction Services - AV08000086 FAA (Ordinance S-50681),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,72,Phoenix Sky Harbor International Airport Solar Covered Parking Shade Structures - 2-Step Construction Manager at Risk Services - AV09000101 FAA (Ordinance S-50683),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,70,Phoenix Sky Harbor International Airport Terminal 4 Central Utility Plant Modernization - 2-Step Construction Manager at Risk Services - AV21000111 (Ordinance S-50690),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,73,Contract Extension for Airport Taxicab Services Contracts at Phoenix Sky Harbor International Airport (Ordinance S-50695),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,74,Transit Landscape Maintenance Services Contract - PTD24-001 - Request for Award (Ordinance S-50699),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,75,Maintenance and Repair of Wacker Neuson Equipment Contract - RFA 24-FSD-036 - Request for Award (Ordinance S-50672),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,76,Mission Linen Supply dba Mission Uniform Sales Uniform Rental and Laundry Service Contract - Amendment (Ordinance S-50674),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Formal Action,,65,Michael Carbajal Ceremonial Street Name Signage,,,,0,1,,,approved,"A motion was made by Councilwoman Hodge Washington, seconded by Councilwoman Pastor, that this item be approved. The motion carried by the following vote:",,,Kesha Hodge Washington,Laura Pastor,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,77,Val Vista Transmission Main Rehabilitation - Engineering Services - WS85500439 (Ordinance S-50671),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,78,Water Service Line Replacement - Job Order Contracting Services - 4108JOC220 (Ordinance S-50682),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Ordinance-S,,79,Bio-solids Removal Services Contract - IFB-2324-WWT-608 - Request for Award (Ordinance S-50684),,,,1,1,,,adopted,This item was adopted.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,,,PLANNING AND ZONING MATTERS,,,,0,,,,,,,,,,,,,,,,,,,,,
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Modification of Stipulations,,91,"Modification of Stipulation Request for Ratification of Feb. 21, 2024, Planning Hearing Officer Action - PHO-2-24--Z-127-96-6 - Southeast Corner of 48th Street and Thistle Landing Drive",,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Modification of Stipulations,,92,"Modification of Stipulation Request for Ratification of Feb. 21, 2024, Planning Hearing Officer Action - PHO-1-24--Z-10-96-6 - Southwest Corner of 50th Street and Thistle Landing Drive",,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,85,Final Plat - Ruiz-Pina - PLAT 220072 - North of Minton Street and West of 9th Avenue,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,87,Final Plat - Citrus Park at South Mountain - PLAT 230110 - South of Baseline Road and East of 14th Street,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,86,Final Plat - 99 North - PLAT 220105 - Southeast Corner of 99th Avenue and Buckeye Road,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,88,Final Plat - Bungalows on Portland - PLAT 230113 - Northeast Corner of Portland Street and 5th Street,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,82,Final Plat - Thomas & 2nd St Storage U-Haul - PLAT 230112 - South of Thomas Road and West of 3rd Street,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,81,Final Plat - Black Canyon Self Storage North - PLAT 230104 - Southwest Corner of Mariposa Street and Black Canyon Highway,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,83,Final Plat - Acero Sheely Farms - PLAT 220107 - Southeast Corner of 99th Avenue and Encanto Boulevard,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Plat,,84,Final Plat - Jacquelynn Ranch-Phase 3 - PLAT 220053 - Northeast Corner of 99th Avenue and Jones Avenue,,,,1,1,,,approved,This item was approved.,,,,,,,,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent,Consent
2024-03-20,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2314&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,Zoning Ordinance & Public Hearing,,93,Public Hearing and Ordinance Adoption - Rezoning Application PHO-1-23--Z-SP-2-19-7 - Southeast Corner of 13th Avenue and Madison Street (Ordinance G-7240),,,,0,1,,,adopted,"The hearing was held. A motion was made by Councilwoman Ansari, seconded by Councilwoman O'Brien, that this item be approved per the Planning Hearing Officer recommendation with adoption of the related ordinance. The motion carried by the following vote:",,,Yassamin Ansari,Ann O'Brien,,,,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote,Voice Vote
